CUST_ID,PURCHASES,SUPPORT_PURCHASES,PURCHASES_FREQUENCY,SUPPORT_FREQUENCY,ACTIVITY,PRODUCT_TYPE,SEGMENT
C12879,0,0,0,0,0,0,2
C12880,448.15,0,1,0,1,0,1
C12881,2610.29,203.32,0.916667,0.333333,0,1,4
C12883,1157.94,214,1,0.583333,1,1,4
C12884,250,0,0.083333,0,1,0,1
C12885,4769.98,3605.63,1,1,0,1,4
C12886,120,120,0.5,0.5,1,0,1
C12887,824.1,0,0.166667,0,0,0,3
C12888,2869.17,1107.94,0.833333,0.666667,0,1,3
C12889,155.32,155.32,0.333333,0.25,1,0,2
C12890,1110.17,470,0.416667,0.333333,1,1,5
C12891,206.32,206.32,0.833333,0.833333,1,0,2
C12892,689.4,0,1,0,1,0,2
C12893,7156.11,1234.85,0.833333,0.666667,1,1,4
C12894,48.22,0,0.083333,0,0,0,2
C12895,660.61,223.53,0.75,0.583333,1,0,3
C12896,395,0,0.166667,0,1,0,3
C12897,0,0,0,0,0,0,1
C12898,3612.24,272.19,1,0.083333,1,1,5
C12899,456.05,456.05,0.416667,0.333333,0,0,5
C12900,0,0,0,0,1,0,4
C12901,311.2,0,0.166667,0,1,0,1
C12902,0,0,0,0,1,0,5
C12903,170.02,170.02,0.5,0.5,0,0,2
C12904,7786.4,7571.4,1,1,0,1,1
C12905,15108.47,12738.47,1,1,0,1,1
C12906,0,0,0,0,1,0,5
C12907,0,0,0,0,1,0,5
C12908,844.38,0,0.5,0,0,0,3
C12909,1537.93,444.26,0.75,0.583333,1,1,2
C12910,0,0,0,0,1,0,3
C12911,0,0,0,0,1,0,4
C12912,0,0,0,0,0,0,2
C12913,324,0,0.166667,0,0,0,1
C12914,591.3,591.3,0.75,0.75,1,0,5
C12915,3237.47,0,0.75,0,0,1,3
C12916,5213.41,2816.81,1,0.916667,1,1,4
C12917,137.7,102.7,0.166667,0.166667,1,0,3
C12918,0,0,0,0,1,0,1
C12919,3647.61,243.82,1,0.916667,1,1,2
C12920,0,0,0,0,0,0,4
C12921,100,100,0.333333,0.25,1,0,3
C12922,100,100,0.333333,0.25,1,0,4
C12923,299.38,0,0.166667,0,1,0,2
C12924,115,115,1,0.916667,0,0,5
C12925,1569.23,628.72,1,0.833333,0,1,5
C12926,127.46,0,0.083333,0,1,0,1
C12927,0,0,0,0,1,0,4
C12928,0,0,0,0,1,0,4
C12929,1411.82,865.8,1,0.833333,1,1,5
C12930,229.92,229.92,1,1,0,0,2
C12931,429.88,429.88,1,1,0,0,5
C12932,295.64,106.64,0.666667,0.666667,0,0,5
C12933,0,0,0,0,1,0,4
C12934,805.45,109.55,0.833333,0.666667,1,0,4
C12935,537.68,537.68,0.916667,0.916667,0,0,2
C12936,361.07,256.69,1,1,1,0,4
C12937,99.24,99.24,0.583333,0.583333,0,0,1
C12938,2330,2330,0.5,0.416667,1,1,5
C12939,0,0,0,0,1,0,4
C12941,1137.55,0,0.333333,0,0,1,2
C12943,1213.23,0,0.25,0,0,1,2
C12944,428.16,0,0.333333,0,1,0,5
C12945,0,0,0,0,1,0,3
C12946,0,0,0,0,0,0,5
C12947,470.12,470.12,0.333333,0.333333,1,0,3
C12948,629.78,205.89,0.333333,0.166667,1,0,1
C12949,0,0,0,0,1,0,3
C12950,660.02,129.83,0.333333,0.25,1,0,4
C12951,0,0,0,0,0,0,5
C12952,2453.46,2044.49,1,1,0,1,1
C12953,0,0,0,0,1,0,3
C12954,5544.45,2375.25,1,1,1,1,4
C12955,2153.83,893.75,0.916667,0.916667,1,1,3
C12956,409.92,409.92,1,1,1,0,1
C12957,806.64,124.95,0.833333,0.416667,1,0,3
C12958,54.67,54.67,0.166667,0.166667,1,0,5
C12959,848.26,733.26,0.916667,0.833333,0,0,1
C12960,921.2,256.47,0.416667,0.25,1,0,4
C12961,636.83,0,0.666667,0,1,0,4
C12962,989.32,0,0.090909,0,0,0,2
C12963,208.4,208.4,0.333333,0.333333,1,0,3
C12964,334.73,0,0.083333,0,1,0,3
C12965,961.12,0,0.333333,0,0,0,5
C12966,73.45,0,0.166667,0,0,0,4
C12967,0,0,0,0,0,0,3
C12968,0,0,0,0,0,0,1
C12969,760.38,490.85,1,1,0,0,2
C12970,135,65,0.5,0.4,1,0,4
C12971,0,0,0,0,0,0,2
C12972,0,0,0,0,1,0,4
C12973,0,0,0,0,1,0,4
C12974,65.5,0,0.083333,0,0,0,3
C12975,509.88,509.88,1,1,0,0,5
C12976,433.2,433.2,1,1,1,0,3
C12977,222.7,128,0.5,0.333333,0,0,1
C12978,83,0,0.083333,0,1,0,3
C12979,100.94,100.94,0.166667,0.166667,1,0,2
C12980,0,0,0,0,0,0,4
C12981,4400,400,0.333333,0.333333,1,1,5
C12982,118.05,118.05,0.083333,0.083333,1,0,1
C12983,1045.76,982.56,1,1,0,1,2
C12984,1280.58,1043.18,0.833333,0.833333,1,1,4
C12985,205.92,205.92,0.666667,0.666667,1,0,2
C12986,171.06,171.06,0.5,0.5,0,0,5
C12987,1272.53,915.89,1,1,1,1,3
C12988,1672.55,1564.66,1,1,1,1,3
C12989,1518.26,493.43,1,0.916667,0,1,5
C12990,356.32,356.32,1,0.875,1,0,5
C12991,558.08,66.04,0.583333,0.166667,0,0,1
C12992,113,0,0.1,0,1,0,4
C12993,50.85,0,0.166667,0,0,0,2
C12994,1053.52,0,0.416667,0,0,1,5
C12995,205.84,0,0.25,0,1,0,5
C12996,199.73,177.73,0.454545,0.454545,0,0,4
C12997,3955.35,452.99,0.916667,0.166667,1,1,1
C12998,1556.66,1347.33,0.916667,0.833333,1,1,1
C12999,0,0,0,0,0,0,4
C13000,1020.76,1020.76,1,1,1,1,2
C13001,790.6,726.7,1,1,1,0,3
C13002,2673.3,401.28,0.916667,1,0,1,2
C13004,462.32,462.32,0.583333,0.5,0,0,5
C13005,162.04,89,0.25,0.166667,0,0,5
C13006,130,60,0.416667,0.166667,0,0,4
C13007,0,0,0,0,1,0,2
C13008,0,0,0,0,0,0,4
C13009,60.3,0,0.083333,0,0,0,2
C13011,900.45,0,0.083333,0,1,0,5
C13012,0,0,0,0,1,0,4
C13013,3048.4,547.6,0.75,0.333333,0,1,3
C13014,0,0,0,0,1,0,4
C13015,0,0,0,0,0,0,1
C13016,309.74,309.74,1,1,1,0,3
C13017,6508.72,3165.82,1,1,0,1,1
C13018,477.42,477.42,1,1,1,0,5
C13019,0,0,0,0,1,0,3
C13020,612.25,612.25,1,1,0,0,5
C13021,0,0,0,0,0,0,5
C13022,0,0,0,0,0,0,2
C13023,0,0,0,0,0,0,4
C13024,0,0,0,0,1,0,3
C13025,0,0,0,0,0,0,3
C13026,168.08,168.08,0.666667,0.666667,0,0,4
C13027,0,0,0,0,0,0,5
C13028,0,0,0,0,1,0,1
C13029,0,0,0,0,1,0,3
C13031,169.01,169.01,0.25,0.25,1,0,3
C13032,95.67,0,0.083333,0,1,0,4
C13033,0,0,0,0,0,0,2
C13034,0,0,0,0,0,0,3
C13035,1401.54,1401.54,1,1,1,1,5
C13036,825.96,0,0.333333,0,1,0,4
C13037,964.67,0,0.3,0,0,0,5
C13038,1653.91,656.81,0.75,0.583333,1,1,3
C13039,111.39,0,0.166667,0,1,0,1
C13040,197.7,0,0.25,0,1,0,1
C13041,0,0,0,0,0,0,5
C13042,0,0,0,0,0,0,2
C13043,0,0,0,0,0,0,2
C13044,309.86,309.86,0.5,0.5,0,0,5
C13045,585.6,585.6,1,1,0,0,2
C13046,1004.3,1004.3,0.916667,0.833333,0,1,1
C13047,0,0,0,0,1,0,5
C13048,1554.42,1361.32,1,1,0,1,1
C13049,0,0,0,0,0,0,2
C13050,0,0,0,0,0,0,5
C13051,0,0,0,0,1,0,1
C13052,436,436,0.5,0.416667,0,0,1
C13053,0,0,0,0,1,0,2
C13054,853.75,730.25,0.583333,0.333333,1,0,4
C13056,110,0,0.083333,0,0,0,2
C13057,154.5,0,0.083333,0,1,0,1
C13058,22381.97,3231.95,1,0.583333,1,1,1
C13059,902.43,0,0.5,0,1,0,3
C13060,1086.16,898.16,1,1,0,1,4
C13061,188,0,0.166667,0,1,0,5
C13062,120,0,0.125,0,1,0,2
C13063,955.59,81.74,0.916667,0.083333,1,0,1
C13064,2923.07,161.07,1,0.583333,1,1,1
C13065,258.86,233.34,0.666667,0.666667,0,0,2
C13066,1367.73,1367.73,1,1,0,1,3
C13067,342,165,0.333333,0.166667,1,0,2
C13068,0,0,0,0,0,0,5
C13069,3011.36,3011.36,0.5,0.416667,1,1,4
C13070,849.78,0,0.454545,0,1,0,2
C13071,698.99,698.99,0.545455,0.454545,0,0,3
C13072,301.07,0,0.083333,0,1,0,4
C13073,4877.66,2536.5,1,1,0,1,2
C13074,618,285,0.5,0.333333,0,0,1
C13076,1600.09,174.96,0.833333,0.25,1,1,3
C13077,5819.46,1173.44,1,1,1,1,2
C13078,0,0,0,0,0,0,1
C13079,147.7,147.7,0.666667,0.666667,0,0,5
C13080,26.8,0,0.142857,0,0,0,5
C13081,0,0,0,0,0,0,5
C13082,1693.03,1654.03,1,0.916667,1,1,1
C13083,0,0,0,0,1,0,2
C13084,99,0,0.166667,0,1,0,3
C13085,435.72,390.07,0.5,0.5,1,0,5
C13086,1178.12,276.62,1,1,0,1,3
C13087,851.21,590.76,0.833333,0.75,1,0,2
C13088,224.4,0,0.166667,0,1,0,2
C13089,1433.2,945.46,0.666667,0.583333,0,1,1
C13090,0,0,0,0,0,0,2
C13091,0,0,0,0,1,0,2
C13092,1770,0,0.166667,0,1,1,5
C13093,414.48,414.48,1,1,1,0,3
C13094,1278.5,0,0.166667,0,0,1,4
C13095,1182.95,464.2,1,1,0,1,2
C13096,2948.1,241.51,0.916667,0.5,1,1,4
C13097,984.31,0,1,0,1,0,1
C13098,1013.6,0,0.166667,0,1,1,2
C13099,3597.02,763.89,1,1,1,1,5
C13100,833.98,0,1,0,0,0,3
C13101,0,0,0,0,0,0,2
C13102,2188.88,2087.88,1,1,1,1,5
C13103,646.28,224.11,0.666667,0.5,0,0,4
C13104,436.8,286.8,1,1,1,0,5
C13105,277.06,277.06,0.583333,0.5,0,0,1
C13106,892,329,0.583333,0.25,0,0,3
C13107,689.67,460.8,0.666667,0.666667,0,0,2
C13108,1901.71,48.6,0.666667,0.416667,1,1,1
C13109,2429.23,748.53,1,1,1,1,5
C13110,459.51,184.86,0.5,0.3,0,0,4
C13111,3408.01,0,0.916667,0,0,1,5
C13112,2254.03,646.64,0.75,0.75,1,1,5
C13113,999.77,999.77,0.75,0.75,1,0,4
C13114,525,525,1,1,0,0,2
C13115,554.79,0,0.916667,0,1,0,2
C13116,0,0,0,0,1,0,2
C13117,387.42,387.42,0.916667,0.916667,0,0,3
C13118,158,158,0.333333,0.25,0,0,5
C13119,4527.64,200.33,1,0.333333,0,1,1
C13120,83.47,0,0.083333,0,1,0,2
C13121,283.88,159,0.416667,0.166667,0,0,5
C13122,0,0,0,0,1,0,4
C13123,0,0,0,0,0,0,5
C13124,354.92,0,0.25,0,0,0,2
C13125,197,116.5,0.833333,0.75,0,0,4
C13126,0,0,0,0,1,0,4
C13127,0,0,0,0,0,0,5
C13128,0,0,0,0,1,0,2
C13129,0,0,0,0,0,0,2
C13130,803.57,803.57,1,1,0,0,4
C13131,764.19,764.19,0.666667,0.666667,0,0,2
C13132,0,0,0,0,0,0,1
C13133,215,0,0.083333,0,1,0,4
C13134,1959.04,389,0.666667,0.555556,0,1,4
C13135,150,0,0.083333,0,1,0,1
C13136,881.87,372,0.545455,0.272727,1,0,4
C13137,120,0,0.083333,0,0,0,2
C13138,1864.5,0,0.333333,0,0,1,4
C13139,170,0,0.416667,0,0,0,4
C13140,1344.85,0,0.416667,0,0,1,2
C13141,603.6,350,0.666667,0.416667,1,0,5
C13142,203.6,203.6,0.666667,0.666667,0,0,4
C13143,951.97,287.14,0.666667,0.583333,0,0,5
C13144,2626.06,389.38,1,1,0,1,4
C13145,792.35,792.35,1,0.916667,1,0,1
C13146,669.19,0,1,0,1,0,2
C13147,270.21,0,1,0,0,0,3
C13148,2072.43,554.03,0.833333,0.5,1,1,2
C13149,0,0,0,0,0,0,2
C13150,652.24,0,0.583333,0,1,0,4
C13151,145.28,110.03,0.833333,0.75,0,0,5
C13152,146.68,104.02,0.25,0.166667,1,0,2
C13153,473.34,473.34,0.833333,0.833333,0,0,2
C13154,143,143,0.166667,0.083333,0,0,5
C13155,80.06,0,0.083333,0,0,0,5
C13156,0,0,0,0,1,0,3
C13157,98,98,0.333333,0.25,0,0,3
C13158,1628.08,1001.85,1,0.75,1,1,2
C13159,63.3,63.3,0.25,0.25,1,0,4
C13160,0,0,0,0,1,0,4
C13161,830,830,0.583333,0.416667,1,0,1
C13162,789.96,50,1,0.166667,0,0,3
C13163,353.22,225.94,0.916667,0.916667,0,0,1
C13164,150,0,0.083333,0,0,0,5
C13165,0,0,0,0,0,0,3
C13166,0,0,0,0,0,0,5
C13167,0,0,0,0,0,0,2
C13168,119.46,59.19,0.25,0.083333,1,0,5
C13169,909.16,395.38,0.75,0.666667,0,0,5
C13170,582.85,100.64,0.833333,0.833333,1,0,5
C13171,1130.25,0,0.583333,0,1,1,5
C13172,749,450,0.583333,0.416667,0,0,1
C13173,0,0,0,0,0,0,1
C13174,149.88,119.98,0.583333,0.5,0,0,2
C13175,55.12,0,0.083333,0,0,0,3
C13176,588.48,0,0.166667,0,1,0,4
C13178,1301.9,132,0.833333,0.416667,0,1,2
C13179,0,0,0,0,1,0,3
C13180,854.2,0,0.25,0,1,0,1
C13181,1022.84,0,0.166667,0,1,1,4
C13182,71.65,71.65,0.166667,0.166667,1,0,4
C13183,14215,0,0.583333,0,0,1,1
C13184,129,0,0.083333,0,0,0,3
C13185,0,0,0,0,1,0,3
C13186,318.85,318.85,0.75,0.75,0,0,2
C13187,221.2,0,0.166667,0,0,0,4
C13188,1216.21,0,0.166667,0,0,1,3
C13189,0,0,0,0,0,0,1
C13190,1256.49,376.88,0.666667,0.5,1,1,2
C13191,960.24,960.24,1,0.818182,0,0,5
C13192,0,0,0,0,1,0,5
C13193,335.68,335.68,0.666667,0.583333,1,0,3
C13194,0,0,0,0,0,0,1
C13195,8754.59,117.86,1,0.25,1,1,1
C13196,261.12,27.58,0.5,0.166667,1,0,3
C13197,0,0,0,0,1,0,5
C13198,614.53,303.31,0.666667,0.333333,1,0,1
C13199,1005.72,785.72,0.833333,0.833333,0,1,1
C13200,56,0,0.083333,0,0,0,3
C13201,2863.92,2863.92,1,1,0,1,3
C13202,645.96,586.06,1,0.916667,0,0,1
C13203,0,0,0,0,1,0,4
C13204,0,0,0,0,0,0,2
C13205,218,0,0.083333,0,1,0,5
C13206,1351.68,448.28,0.833333,0.583333,0,1,3
C13207,133.34,133.34,0.333333,0.333333,1,0,4
C13208,1760.55,1707.55,1,1,1,1,5
C13209,70.65,0,0.083333,0,0,0,3
C13210,0,0,0,0,0,0,2
C13211,1560.21,249.96,1,1,1,1,1
C13212,549.08,332.13,1,1,1,0,3
C13213,10199.63,5614.19,1,1,0,1,5
C13214,259.32,259.32,1,1,0,0,4
C13215,48.16,0,0.166667,0,0,0,3
C13216,503.25,503.25,0.916667,0.833333,1,0,5
C13217,0,0,0,0,1,0,1
C13218,1059.59,0,0.666667,0,1,1,1
C13219,60.54,60.54,0.25,0.166667,1,0,5
C13220,262.08,262.08,1,1,0,0,5
C13221,424.84,0,0.416667,0,0,0,3
C13222,817.62,563.48,0.916667,0.666667,0,0,2
C13223,59,0,0.083333,0,1,0,1
C13224,550.53,550.53,1,1,0,0,1
C13225,208,0,0.25,0,0,0,5
C13226,70,0,0.083333,0,0,0,2
C13227,335,335,0.416667,0.416667,0,0,1
C13228,405,405,0.75,0.75,1,0,5
C13229,899.8,899.8,1,1,0,0,5
C13230,2205.51,1132.02,1,1,1,1,3
C13231,0,0,0,0,0,0,1
C13232,169.03,149.03,0.666667,0.5,1,0,1
C13233,804.18,804.18,0.416667,0.416667,1,0,2
C13234,898.34,603.34,0.416667,0.416667,0,0,4
C13235,1358.88,1242.25,1,1,0,1,5
C13236,1684.29,63.6,1,0.166667,0,1,4
C13237,436.3,436.3,0.5,0.4,1,0,5
C13238,63.62,0,0.083333,0,1,0,1
C13239,577.58,577.58,1,1,1,0,3
C13240,1438.76,378.1,0.583333,0.333333,1,1,3
C13241,2815.82,768.17,1,1,1,1,2
C13242,67.84,0,0.083333,0,0,0,5
C13243,107.33,0,0.083333,0,0,0,1
C13244,354.04,0,0.916667,0,0,0,5
C13245,663,0,0.083333,0,1,0,5
C13246,3727.77,499.92,1,1,0,1,1
C13247,1725.05,1025,0.916667,0.75,0,1,1
C13248,2556.32,989.9,0.583333,0.416667,1,1,3
C13249,960,960,1,1,0,0,5
C13250,2455.75,225,0.75,0.25,1,1,2
C13251,532.66,190,0.416667,0.25,1,0,5
C13252,4.99,0,0.083333,0,0,0,4
C13253,0,0,0,0,1,0,1
C13254,208.5,208.5,0.25,0.25,1,0,5
C13255,0,0,0,0,0,0,3
C13257,1020.3,0,0.25,0,0,1,4
C13258,0,0,0,0,1,0,2
C13259,17.7,0,0.083333,0,1,0,5
C13260,140,0,0.083333,0,1,0,3
C13261,617.5,617.5,0.833333,0.833333,1,0,4
C13262,3710.57,2110.57,1,0.916667,1,1,5
C13263,644.16,644.16,0.916667,0.833333,1,0,5
C13264,102.98,102.98,0.166667,0.166667,0,0,5
C13265,0,0,0,0,1,0,2
C13266,170.92,0,0.583333,0,0,0,4
C13267,622.16,622.16,0.666667,0.583333,0,0,2
C13268,469.83,0,0.818182,0,0,0,3
C13269,0,0,0,0,1,0,3
C13270,542.7,0,0.333333,0,0,0,5
C13271,2591.77,635.68,1,1,0,1,4
C13272,14686.1,14686.1,1,1,1,1,4
C13273,26.12,0,0.083333,0,1,0,1
C13275,0,0,0,0,1,0,5
C13276,0,0,0,0,1,0,5
C13277,2204.54,1326.65,1,1,1,1,5
C13278,0,0,0,0,1,0,1
C13279,61.21,0,0.083333,0,1,0,2
C13280,236.28,0,0.833333,0,0,0,3
C13282,1383.67,24.9,0.416667,0.166667,1,1,2
C13283,287.43,287.43,0.75,0.666667,1,0,1
C13284,1999.7,1648.7,0.916667,0.75,1,1,1
C13285,0,0,0,0,1,0,4
C13286,365,0,0.166667,0,0,0,1
C13287,2233.3,0,0.083333,0,0,1,4
C13288,5073.53,321.27,1,0.666667,1,1,4
C13289,541.6,541.6,0.833333,0.75,1,0,5
C13290,0,0,0,0,1,0,2
C13291,0,0,0,0,1,0,3
C13292,178.67,178.67,0.5,0.5,1,0,3
C13293,2196.38,327.55,1,0.166667,0,1,2
C13294,0,0,0,0,0,0,3
C13295,0,0,0,0,0,0,4
C13296,4678.63,1288.9,1,1,0,1,2
C13297,1806.5,830,0.5,0.166667,1,1,5
C13298,546.7,546.7,0.833333,0.75,0,0,2
C13299,0,0,0,0,1,0,5
C13300,372.16,46.84,0.416667,0.333333,1,0,3
C13301,17.8,0,0.083333,0,0,0,1
C13302,350,0,0.083333,0,0,0,5
C13303,0,0,0,0,0,0,2
C13304,258.9,0,0.166667,0,1,0,4
C13305,1543.75,0,0.75,0,1,1,4
C13306,34.83,0,0.166667,0,0,0,4
C13307,142.8,0,0.166667,0,1,0,4
C13308,65,0,0.090909,0,1,0,3
C13309,0,0,0,0,0,0,1
C13310,47.8,47.8,0.083333,0.083333,1,0,5
C13312,75,75,0.25,0.166667,0,0,2
C13313,0,0,0,0,1,0,2
C13314,417.08,0,0.25,0,0,0,1
C13315,0,0,0,0,1,0,4
C13316,0,0,0,0,0,0,1
C13317,21,21,0.083333,0.083333,0,0,2
C13318,1674.16,0,0.583333,0,0,1,4
C13319,264.98,264.98,0.222222,0.111111,1,0,4
C13320,500.67,0,0.166667,0,1,0,3
C13321,1879.92,0,0.454545,0,0,1,2
C13322,1808.6,0,0.916667,0,1,1,1
C13323,1016.34,0,0.333333,0,1,1,1
C13324,710.09,318.09,0.583333,0.416667,0,0,1
C13325,468.6,133.2,1,1,1,0,1
C13326,645.83,0,0.583333,0,0,0,2
C13327,869.26,869.26,0.75,0.75,1,0,2
C13328,1171.28,315,1,1,1,1,5
C13329,103.68,0,0.111111,0,1,0,3
C13330,584.34,0,0.5,0,0,0,4
C13331,256.5,256.5,0.583333,0.416667,1,0,4
C13332,1257.27,141.35,0.916667,0.583333,1,1,1
C13333,192.88,54.88,0.583333,0.5,1,0,4
C13334,1935.16,0,0.833333,0,0,1,2
C13335,1995.25,1585.04,1,1,1,1,4
C13336,63.38,63.38,0.166667,0.166667,1,0,5
C13337,0,0,0,0,1,0,4
C13338,94.5,94.5,0.583333,0.583333,0,0,5
C13339,67.55,67.55,0.25,0.166667,1,0,5
C13340,2452.69,911,0.666667,0.416667,1,1,4
C13341,230.04,0,0.25,0,0,0,2
C13342,351,351,0.75,0.666667,0,0,5
C13343,177.76,177.76,0.888889,0.777778,0,0,1
C13344,30.6,0,0.083333,0,1,0,2
C13345,2675.53,1542.84,1,1,0,1,3
C13346,0,0,0,0,1,0,4
C13347,0,0,0,0,1,0,3
C13348,536,536,0.333333,0.25,0,0,1
C13349,1301.05,1271.05,1,1,0,1,1
C13350,571.64,571.64,0.75,0.666667,1,0,3
C13351,0,0,0,0,0,0,5
C13352,182.1,182.1,0.833333,0.833333,0,0,4
C13353,0,0,0,0,0,0,3
C13354,3197.42,0,0.333333,0,1,1,2
C13355,0,0,0,0,1,0,2
C13356,0,0,0,0,0,0,3
C13357,502.52,502.52,0.333333,0.333333,1,0,5
C13358,0,0,0,0,1,0,2
C13359,0,0,0,0,0,0,2
C13360,199.96,0,0.083333,0,1,0,5
C13361,5410.31,3144.93,1,1,1,1,3
C13362,0,0,0,0,1,0,3
C13363,2491.83,1042.71,0.916667,0.75,0,1,3
C13364,5714.5,2659,1,1,0,1,4
C13365,0,0,0,0,0,0,2
C13366,14.98,0,0.083333,0,0,0,2
C13367,1642.94,0,0.333333,0,0,1,5
C13368,54.25,54.25,0.333333,0.333333,0,0,3
C13369,4544.7,2960.74,1,1,0,1,2
C13370,850.44,700.44,1,1,1,0,1
C13371,1182.08,749.83,1,0.833333,0,1,1
C13372,1771.78,1540.55,0.916667,0.916667,0,1,5
C13373,0,0,0,0,0,0,5
C13374,360,0,0.5,0,1,0,5
C13375,269.75,0,0.75,0,0,0,4
C13376,10755.68,4266.94,0.916667,0.833333,0,1,1
C13377,184,0,0.166667,0,0,0,4
C13378,1440.93,1414.32,0.916667,0.75,0,1,2
C13379,39.83,6.33,0.166667,0.083333,1,0,2
C13380,399.96,399.96,1,1,0,0,4
C13381,6856.25,0,0.833333,0,1,1,1
C13382,2485.54,136.24,0.75,0.583333,1,1,2
C13383,0,0,0,0,1,0,2
C13384,81.1,0,0.083333,0,1,0,3
C13385,503.64,0,0.166667,0,1,0,1
C13386,3338.1,3119.28,1,1,1,1,5
C13387,0,0,0,0,0,0,5
C13388,501.09,0,0.416667,0,0,0,1
C13389,136.19,0,0.166667,0,1,0,5
C13390,368.49,0,0.083333,0,0,0,5
C13391,0,0,0,0,0,0,5
C13392,0,0,0,0,0,0,3
C13393,323.55,0,0.75,0,1,0,5
C13394,35,0,0.083333,0,1,0,4
C13395,1218.92,1218.92,1,1,1,1,2
C13396,504.5,296.9,0.833333,0.75,0,0,2
C13397,29.99,0,0.083333,0,0,0,2
C13398,3200,3200,0.888889,0.777778,0,1,3
C13399,0,0,0,0,1,0,5
C13400,85.5,85.5,0.25,0.166667,0,0,2
C13401,482.24,90,0.272727,0.090909,0,0,3
C13402,504.33,269.94,0.5,0.5,0,0,4
C13403,428,318,0.5,0.333333,0,0,1
C13404,102.4,102.39,0.75,0.666667,0,0,1
C13405,0,0,0,0,0,0,2
C13406,1200,1200,1,0.916667,1,1,2
C13407,249.96,249.96,1,0.833333,1,0,1
C13408,4019.86,392,0.916667,0.583333,0,1,5
C13409,2313.68,2188.28,1,1,1,1,5
C13410,545.74,435.74,0.583333,0.5,0,0,2
C13411,1286.1,156.28,0.5,0.416667,0,1,1
C13412,1073.97,0,0.416667,0,1,1,1
C13413,50,0,0.166667,0,0,0,3
C13414,3663.31,918.43,1,0.833333,0,1,5
C13416,0,0,0,0,1,0,4
C13417,1050.76,0,0.416667,0,1,1,1
C13418,72,72,0.166667,0.166667,1,0,2
C13419,3028.94,995,0.916667,0.166667,1,1,3
C13420,1813.87,897.67,1,1,0,1,5
C13421,1021.66,996.66,0.166667,0.083333,0,1,3
C13422,2219.33,158.83,0.416667,0.333333,1,1,2
C13423,150,0,0.083333,0,0,0,2
C13424,43.2,43.2,0.166667,0.083333,0,0,5
C13425,1632.83,1347.83,1,1,0,1,2
C13426,0,0,0,0,0,0,2
C13427,720,720,1,0.916667,0,0,4
C13428,0,0,0,0,0,0,5
C13429,662.98,79.98,0.363636,0.090909,1,0,2
C13430,1894.5,292.8,1,0.75,1,1,1
C13431,6920.08,1737.37,0.833333,0.5,0,1,2
C13432,0,0,0,0,0,0,2
C13433,1716.11,0,0.333333,0,0,1,4
C13434,0,0,0,0,1,0,2
C13435,247.45,247.45,0.583333,0.5,0,0,2
C13436,0,0,0,0,0,0,3
C13437,866.57,181.7,0.5,0.166667,0,0,1
C13439,25.2,0,0.083333,0,0,0,4
C13440,750,500,0.5,0.333333,1,0,1
C13441,0,0,0,0,1,0,5
C13442,1422.12,225.14,0.75,0.5,1,1,4
C13443,2580.63,971.89,1,0.833333,0,1,1
C13444,2653.49,620.48,0.833333,0.5,1,1,1
C13445,0,0,0,0,1,0,1
C13446,2476.45,851.95,1,1,0,1,5
C13447,0,0,0,0,0,0,1
C13448,2325.75,0,0.5,0,0,1,4
C13449,374.94,374.94,1,0.888889,0,0,3
C13450,673.8,0,1,0,1,0,5
C13451,0,0,0,0,1,0,2
C13452,4398.65,4098.65,1,1,0,1,4
C13453,497.83,63.03,0.727273,0.181818,0,0,4
C13454,2432.9,632.9,1,0.916667,0,1,3
C13455,0,0,0,0,1,0,3
C13456,0,0,0,0,0,0,5
C13457,840.48,330.48,0.5,0.333333,0,0,3
C13458,384.4,384.4,0.888889,0.777778,0,0,1
C13459,718.01,0,0.25,0,1,0,4
C13460,812.78,135.98,0.5,0.25,1,0,3
C13461,0,0,0,0,0,0,2
C13462,915.81,915.81,0.583333,0.5,0,0,5
C13463,599.74,75.24,0.25,0.166667,1,0,3
C13464,774.91,0,1,0,0,0,4
C13465,1669.58,609,0.75,0.416667,1,1,4
C13466,680.14,680.14,0.75,0.666667,0,0,5
C13467,484.49,179.49,0.666667,0.416667,1,0,1
C13468,898.18,99.4,0.166667,0.083333,1,0,1
C13469,323.99,0,0.083333,0,0,0,1
C13470,1094.41,874.4,0.857143,0.714286,0,1,1
C13471,220,0,0.083333,0,0,0,4
C13472,69.9,0,0.083333,0,1,0,1
C13473,437.52,264.92,0.916667,0.916667,0,0,5
C13474,693.43,631.43,1,0.916667,1,0,4
C13475,1425.23,216.78,1,0.416667,1,1,1
C13476,0,0,0,0,0,0,2
C13478,161.27,0,0.333333,0,1,0,5
C13479,6954.28,512.88,1,1,0,1,1
C13480,349,349,0.166667,0.083333,1,0,4
C13481,70.81,70.81,0.714286,0.571429,1,0,3
C13482,0,0,0,0,1,0,1
C13483,549,0,0.25,0,0,0,1
C13484,1581.43,284.69,0.583333,0.5,0,1,2
C13485,3039.16,2600,1,0.916667,0,1,5
C13486,655.21,0,0.166667,0,1,0,4
C13487,0,0,0,0,0,0,1
C13488,1839.69,338.64,0.833333,0.583333,0,1,3
C13489,2186.22,412.1,0.416667,0.25,0,1,4
C13490,1167.86,1167.86,0.8,0.7,1,1,5
C13491,319.92,319.92,1,1,1,0,4
C13492,183,0,0.166667,0,1,0,5
C13493,1435.79,673.67,0.916667,0.75,1,1,2
C13494,0,0,0,0,1,0,5
